doc_id,source_filename,year,epoch,route,extract_status,structured_status,embedding_status,metrics_status,processed_present,structured_present,embedding_present,upstream_complete
jae_70780b2c1a5c,2019_The-Effect-Teacher-Led-Reflection-Plays-on-Students-Civic-Responsibility-Perceptions-Following-FFA-Civic-Engagement-Activities.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b21bb5007710,2019_The-Effect-of-Infographics-on-Recall-of-Information-about-Genetically-Modified-Foods.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4210bbc24c33,2019_The-Effect-of-Virtual-Reality-Technology-on-Welding-Skill-Performance.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dabbb54eeef0,2019_The-Forms-of-Dissonance-Experienced-by-U-S-University-Agriculture-Students-During-a-Study-Abroad-in-Nicaragua.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b4671f11e791,2019_The-Impact-of-Time-Spent-Student-Teaching-on-the-Decision-to-Enter-the-Field-A-Longitudinal-Study.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dfa4de1d2018,2019_The-Influence-of-Agriscience-Research-SAEs-on-Perceived-Self-Efficacy-of-21st-Century-Skill-Attainment.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_88542a3ad78c,2019_The-Interaction-of-Learning-Style-on-Measures-of-Successful-Intelligence-in-Secondary-Agriculture-Students-Exposed-to-Experiential-and-Direct-Instruction.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ff2a51be3707,2019_The-Relationship-of-Prior-FFA-Membership-on-Perceived-Ability-to-Manage-an-FFA-Chapter.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7cf9a8b5072f,2019_The-Role-of-Collaboration-Throughout-the-Agricultural-Education-Student-Teaching-Experience.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2dceda049fc8,2019_The-Success-Trap-A-Case-Study-of-Early-Career-Agricultural-Education-Teachers-Conceptualizations-of-Work-Life-Balance.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4e2e18794fa7,2019_The-Validation-of-the-Effective-Teaching-Instrument-for-School-Based-Agricultural-Education-Teachers.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3e111fb7ebfc,2019_Trends-and-Challenges-Facing-Higher-Education-Implications-for-Agricultural-Education.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4e9b19f11252,2019_Trends-and-Impact-of-FFA-Affiliation-on-National-FFA-Organization-Student-Membership-A-Secondary-Analysis-of-Existing-Data.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9410961032ae,2019_USDA-Agricultural-Checkoff-Programs-YouTube-Presence-and-Video-Quality.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_57020b3d4d3d,2019_Undergraduate-Project-Team-Satisfaction-Analysis-of-a-Theoretically-Derived-Structural-Model.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6aea22e4c5e7,2019_Undergraduate-Students-Perceptions-of-Team-Based-Learning-During-an-Introductory-Agricultural-Mechanics-Course-A-Mixed-Methods-Study.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_406a86464978,2019_Understanding-How-Students-Beliefs-Influence-Their-Expectancy-to-Possess-Effective-Writing-Skills-in-the-Future.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e8ccb63e265a,2019_Using-Adoption-and-Perceived-Characteristics-of-Fertilizer-Innovations-to-Identify-Extension-Educational-Needs-of-Florida-s-Resedential-Audiences.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7ce91e6f8a78,2019_Using-Inquiry-to-Develop-Agricultural-Education-Preservice-Teachers-Disciplinary-Literacy-Pedagogy.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9bd265897ac7,2019_What-Moves-You-How-SBAE-Teachers-Navigate-Program-Migration.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_851aef66e76a,2019_What-do-they-need-Determining-Differences-in-the-Professional-Development-Needs-of-Louisiana-Agriculture-Teachers-by-Years-of-Teaching-Experience.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b734451cc140,2019_Why-Do-They-Leave-and-Where-Do-They-Go-A-Qualitative-Study-of-Illinois-School-Based-Agriculture-Teachers-Who-Left-The-Profession.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_83a68f13d60d,2019_Wild-Leaves-on-Narrow-STEMs-Exploring-Formal-and-Non-Formal-Education-Tensions-Through-Garden-Based-Learning.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_393f358c7ffd,2019_Will-the-First-Through-Fifth-Years-Please-Stand-Up-Quantifying-National-SBAE-Teacher-Experience.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0db1ac80839b,2019_Women-Faculty-in-Postsecondary-Agricultural-and-Extension-Education-A-Fifteen-Year-Update.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7ddd759a7767,2019_Women-s-Perceptions-of-Food-Production-Labeling-A-Q-Methodology-Study.pdf,2019,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bffc01ffe730,2020_-Somos-Nosotros-Lived-Experiences-of-Latinx-ELL-Youth-Enrolled-in-Secondary-Agricultural-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c4d26f591597,2020_A-Comparison-of-Early-Career-Agricultural-Teacher-Training-Received-Current-Practices-and-Perceptions-of-Instructional-Methods.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bb926be6304d,2020_A-Critical-Study-of-Women-Graduate-Student-Experiences-in-Agricultural-and-Extension-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7796c869c9d6,2020_A-Longitudinal-Evaluation-of-Conflict-Management-Capacity-Building-Efforts-in-Higher-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2eb403ecc6d9,2020_A-Multi-State-Evaluation-of-Secondary-Agricultural-Education-Students-Performance-on-Industry-Based-Standards.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9c8c98c3763e,2020_A-National-Examination-of-the-Predictors-of-Volunteer-Utilization-in-School-Based-Agricultural-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2e2ebe1aeb2e,2020_A-New-Perspective-on-Adoption-Delivering-Water-Conservation-Extension-Programming-to-Nursery-and-Greenhouse-Growers.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5d16db0c97da,2020_Adult-Agriculture-and-Natural-Resource-Leadership-Development-Program-Participant-Characteristics-An-Evaluation-of-28-Programs.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e26a98a0dfec,2020_Agricultural-Educators-and-the-Pandemic-An-Evaluation-of-Work-and-Life-Variables.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_97808dee16a3,2020_Agricultural-Technical-Skills-Needed-by-Entry-Level-Agriculture-Teachers-A-Modified-Delphi-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0b381d1b2e50,2020_Agriscience-Teacher-Professional-Development-Focused-on-Teaching-STEM-Principles-in-the-Floriculture-Curriculum.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b38b8e8445d2,2020_An-Evaluation-of-Social-Networks-within-a-Federally-Funded-Research-Project.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1a80a26ede13,2020_An-Examination-of-the-Curricular-Resource-Use-and-Self-Efficacy-of-Utah-School-Based-Agricultural-Education-Teachers-An-Exploratory-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6e8460d3f86c,2020_An-Exploration-of-Student-Collaboration-Networks-in-a-Team-Based-Capstone-Course.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_236dbc82dd13,2020_An-Investigation-of-the-Routes-to-Certification-and-Turnover-Intentions-of-Wisconsin-Agriculture-Teachers.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b71cd8b224a9,2020_Animals-in-Environmental-Education-Assessing-Individuals-Emotional-Reactions-to-Interactions-with-Wildlife.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e338bcd0e436,2020_Arizona-Agriculture-Teachers-Mathematical-Content-Knowledge.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d0fda545daf8,2020_Assessing-the-Acceptance-of-Incorporating-Agriculture-into-Elementary-School-Curriculum.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_010eeac837dd,2020_Civic-Engagement-Autonomy-and-Reflection-Factors-Influencing-Youth-s-Self-Perceived-Civic-Responsibility.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_aeb0cb30086b,2020_Coauthor-Network-Analysis-of-Journal-of-Agricultural-Education-Articles-from-2008-2017.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_37776a8ec20b,2020_College-and-Career-Ready-A-Snapshot-of-12th-Grade-National-FFA-Members.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9d0eef7f26e4,2020_Communicating-with-Diverse-Audiences-about-Sustainable-Farming-Does-Rurality-Matter-.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5b772f3e6edc,2020_Comparative-Analysis-of-Students-Perceived-Agripreneurship-Competencies-and-Likelihood-to-become-Agripreneurs-depending-on-Learning-Approach-A-Report-from-Uganda.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_91716bd56ae3,2020_Comparing-the-5E-Method-of-Inquiry-based-Instruction-and-the-Four-Stage-Model-of-Direct-Instruction-on-Students-Content-Knowledge-Achievement-in-an-ENR-Curriculum.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_94270c206a05,2020_Content-Topic-Development-for-Elementary-Agricultural-Education-Curriculum.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a0ca6de18207,2020_Curricular-Resource-Use-and-the-Relationship-with-Teacher-Self-Efficacy-Among-New-Mexico-School-Based-Agricultural-Education-Teachers.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_40c6a804b093,2020_Decision-to-Enter-the-Classroom-as-an-Agriculture-Teacher-An-Exploratory-Qualitative-Investigation.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1374f79bcff5,2020_Describing-Volunteer-Involvement-in-School-Based-Agricultural-Education-Programs.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d8c7ae706cd6,2020_Development-and-Validation-of-a-Children-s-Agricultural-Literacy-Instrument-for-Local-Food.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_59822348a46c,2020_Development-and-Validation-of-a-Rural-Stress-Instrument.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b2264f6bf96b,2020_Do-Teachers-Have-the-Skills-21st-Century-Skills-in-the-Agricultural-Education-Classroom-.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9ab18905d527,2020_Effectiveness-of-Utilizing-an-Evidence-Based-Safety-Curriculum-to-Increase-Student-Knowledge.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_76dbecfa9f24,2020_Elevating-the-Impacts-of-Research-in-Agricultural-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8f0974b1766a,2020_Examining-the-Effects-of-Reflection-Type-and-Abstraction-Order-on-Content-Knowledge-and-Content-Knowledge-Retention-During-Experiential-Learning.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2fabad2fc431,2020_Examining-the-Relationship-Between-Goal-Orientation-and-Individual-Characteristics-Amongst-Agricultural-Leadership-Development-Program-Participants.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_91967e051e6c,2020_Examining-the-Status-of-Middle-School-Agricultural-Education-Programs-in-the-United-States.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d18b78eefe60,2020_Exploring-Consumer-Financial-Support-to-Inform-Communication-about-Agricultural-Best-Management-Practices.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_96370abb6942,2020_Exploring-Content-Pedagogy-and-Literacy-Strategies-among-Preservice-Teachers-in-CASE-Institutes.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_371b467ce50a,2020_Exploring-Motivational-Strategies-Outcomes-and-Theories-within-the-Career-Development-Event-Preparation-Process.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d9a69921457a,2020_Exploring-Stress-and-Recovery-Among-High-Achieving-Career-Development-Event-Teams-A-Mixed-Methods-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0220f53f5c60,2020_Fostering-Identity-Development-in-Teacher-Preparation-Service-Learning-s-Role-in-Empowering-Agricultural-Education-Majors-to-Teach-STEM-Concepts.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_14f83aaaf4a8,2020_Happy-Spouse-Happy-Greenhouse-Perceptions-of-the-SBAE-Teacher-s-Spouse-Regarding-Agricultural-Education-as-a-Career.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_45134d1b4410,2020_High-school-student-and-teacher-perceptions-of-an-online-learning-experience-integrating-STEM-and-poultry-science.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9b1377efa2aa,2020_Identifying-Agriscience-Teachers-Instructional-Practice-Professional-Development-Needs-by-Certification-Type.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2719e09a8d6d,2020_Images-from-the-Trenches-A-Visual-Narrative-of-the-Concerns-of-Agricultural-Education-Majors.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6acc09a8f436,2020_Influencing-Factors-on-the-Pursuit-of-Graduate-Degrees-in-Agricultural-Social-Sciences.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_786dcaad816b,2020_Measuring-Agricultural-Literacy-Grade-3-5-Instrument-Development-and-Validation.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4ec5ec2f8ba3,2020_More-Than-Winning-A-Mixed-Methods-Grounded-Theory-Investigation-of-the-Career-Development-Event-Preparation-Process.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b76695ffa2bd,2020_Motivational-Influences-on-Land-Grant-Faculty-Engagement-in-Science-Communication.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c2da44fb5250,2020_One-Seed-at-a-Time-Prosocial-Youth-Development-in-an-Urban-Agriculture-Program.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5efe525c75ec,2020_Perceptions-of-Undergraduate-Agricultural-Education-Students-on-the-Effects-of-Question-Difficulty-and-Postquestion-Wait-time-on-Cognitive-and-Emotional-Processes.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_85ccedd6c6c9,2020_Perceptions-of-Youth-Parents-Community-Volunteers-Corporate-Volunteers-and-4-H-Professionals-about-the-4-H-STEM-Career-Pathway-Model.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1872856bf9f7,2020_Pioneering-Spirit-Examining-the-Motives-and-Experiences-of-Non-SBAE-Students-Majoring-in-Agricultural-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_31a40ce48ffd,2020_Post-secondary-Students-Perceptions-of-Career-Readiness-Skills.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2f84f22e5cd2,2020_Preservice-Agricultural-Education-and-Secondary-Education-Teachers-Self-Efficacy-and-Professional-Identity.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9f074790d518,2020_Preservice-Educators-Beliefs-and-Practices-of-Teaching-STEM-through-Agriculture-Food-and-Natural-Resources.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4c45430cc1fb,2020_Preservice-Teachers-Conceptualizations-of-Agricultural-Mechanics.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e923884c5c7a,2020_Professional-Life-Phases-Identifying-Professional-Development-Needs-for-Florida-Agriscience-Teachers.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3baaea98c78b,2020_Queering-Agricultural-Education-Research-Challenges-and-Strategies-for-Advancing-Inclusion.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5bc4492fba02,2020_Recruitment-and-Retention-of-Agriculture-Teachers-in-the-Southeast-An-Empirical-Analysis-of-the-STAR-Program.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_12b0b540c3a0,2020_Reflections-on-Reform-A-Historical-Narrative-of-the-Relocation-of-the-Louisiana-FFA-Office.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ebdd47e2398d,2020_Regenerative-Agriculture-and-Implications-for-Agriculture-Food-and-Natural-Resources-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3ca7fed2f112,2020_Secondary-Students-Perceptions-of-Inquiry-based-Learning-in-the-Agriculture-Classroom.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e393a0b6bb4a,2020_Supporting-Students-Psychological-Needs-and-Motivation-within-School-Based-Agricultural-Education-Programs-A-Mixed-Methods-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8223b1d1e3d1,2020_Tagged-to-Teach-Ag-Day-Evaluating-the-Influence-of-a-Recruitment-Event-on-Students-Perceptions-of-Campus-Climate.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1c312979dbfa,2020_Teacher-Philosophies-of-Career-Development-Events-Implications-for-Curriculum-in-Agriculture-Food-and-Natural-Resources-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bbe26aa4be5c,2020_Teacher-Retention-A-Relational-Perspective.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d3d8b49f15e0,2020_Teachers-Opinions-About-Virtual-Reality-Technology-in-School-based-Agricultural-Education.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f746872fd093,2020_Technical-In-Service-Needs-of-Agriculture-Teachers-in-Georgia-by-Career-Pathway.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_18a02e3d7757,2020_The-Community-Diagnostics-and-Social-Impact-Toolkit-Development-and-Validation-of-a-Reliable-Measure.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_546d90bc50a9,2020_The-Dimensions-of-Professional-Development-Needs-for-Secondary-Agricultural-Education-Teachers-Across-Career-Stages-A-Multiple-Case-Study-Comparison.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a68d61d23222,2020_The-Effect-of-Infographics-on-Recall-of-Information-about-Genetically-Modified-Foods.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0e855f36d75c,2020_The-Effect-of-Virtual-Reality-Technology-on-Welding-Skill-Performance.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_67a2cc9932c4,2020_The-Impact-of-Time-Spent-Student-Teaching-on-the-Decision-to-Enter-the-Field-A-Longitudinal-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_994ab2ba4c96,2020_The-Relationship-of-Prior-FFA-Membership-on-Perceived-Ability-to-Manage-an-FFA-Chapter.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_80db988b6fa5,2020_The-Role-of-Collaboration-Throughout-the-Agricultural-Education-Student-Teaching-Experience.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_955150eb55a1,2020_The-Success-Trap-A-Case-Study-of-Early-Career-Agricultural-Education-Teachers-Conceptualizations-of-Work-Life-Balance.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0df64a705d4f,2020_The-Validation-of-the-Effective-Teaching-Instrument-for-School-Based-Agricultural-Education-Teachers.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d4a90433a21e,2020_USDA-Agricultural-Checkoff-Programs-YouTube-Presence-and-Video-Quality.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dafb65baed8d,2020_Undergraduate-Project-Team-Satisfaction-Analysis-of-a-Theoretically-Derived-Structural-Model.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_99a4298ae07d,2020_Undergraduate-Students-Perceptions-of-Team-Based-Learning-During-an-Introductory-Agricultural-Mechanics-Course-A-Mixed-Methods-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3022cc2aa8fc,2020_Will-the-First-Through-Fifth-Years-Please-Stand-Up-Quantifying-National-SBAE-Teacher-Experience.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e928a9ecbf22,2020_Women-s-Perceptions-of-Food-Production-Labeling-A-Q-Methodology-Study.pdf,2020,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_17fad5828927,2021_62.4.1.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_662feb7dbe8a,2021_62.4.10.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9714c3c95ea6,2021_62.4.11.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4c3a98689315,2021_62.4.12.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5fb59c9d45aa,2021_62.4.13.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2e2c3801f4ab,2021_62.4.14.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3be401e2710e,2021_62.4.15.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1eab8009fafb,2021_62.4.2.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ae0d87d4fe76,2021_62.4.3.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ec3e0a9b08a9,2021_62.4.4.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_88ca8e306b02,2021_62.4.5.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e936bb7d29e7,2021_62.4.6.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2e9ba2f4bd1c,2021_62.4.7.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e95ba6e4316e,2021_62.4.8.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d073f6a244b4,2021_62.4.9.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d0cb82ecdc42,2021_A-Critical-Pedagogy-of-Agriculture.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_08b5a91f101c,2021_A-History-of-Professional-Associations-for-Teacher-Educators-in-Agriculture-1929-to-Present.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0837f34b3842,2021_A-Quantitative-Content-Analysis-of-Survey-Research-Methods-Over-a-40-Year-Time-Period-in-the-Journal-of-Agricultural-Education.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4710d3a2cca3,2021_A-Regional-Study-of-the-Agricultural-Mechanics-Knowledge-and-Skills-Needed-by-School-based-Agricultural-Education-Teachers.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_76b36c364d82,2021_Adjusting-Appeasing-and-Rearranging-How-Agriculture-Teachers-Reconcile-Demands-of-the-Profession.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_46c6178db5fb,2021_Agricultural-Mechanics-Preparation-How-Much-Do-School-Based-Agricultural-Education-Teachers-Recieve-.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d5b8e56fe556,2021_An-Application-of-Social-Network-Analysis-to-Focus-Group-Discussions-Unobserved-Interaction-Between-Participants-and-Discussion-Topics.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5c6f5922bddd,2021_An-Emotional-Rollercoaster-The-Emotional-and-Pedagogial-Impact-of-Cultural-Experiences-on-Agricultural-Education-Undergraduate-Students.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_be6522b09d16,2021_Assessing-the-Impact-of-Weather-and-Climate-Curriculum-on-Youth-Science-Comprehension.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ab0c8f63bc68,2021_Assessment-of-Educational-Law-In-Service-Needs-and-Percieved-Competencies-of-Texas-School-Based-Agricultural-Education-Teachers.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5069056699c0,2021_Broadening-Participation-in-Agricultural-Sciences-through-a-STEM-Intervention-Program.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d2bf2ee35480,2021_Commonly-Accepted-Theories-Models-and-Philosophies-The-Subjective-Norms-of-Our-Discipline.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6fc652e6af95,2021_Comparing-Texas-Principal-and-Agricultural-Education-Teacher-Perceptions-of-the-Importance-of-Teaching-Activities-in-Agricultural-Education-Programs.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0f8a5d8c0a97,2021_Cooperative-Extension-in-Indigenous-Communities-Characteristic-of-Successful-Programs.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_10900678ac82,2021_Diverse-Perspectives-on-Trends-Impacting-the-Future-of-Extension-in-Florida.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6d1f8b45d204,2021_Examining-Likeness-Among-Secondary-Agriculture-Youth.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e108551ca88a,2021_Examining-Preservice-Teachers-Performance-During-a-14-Week-Student-Teaching-Experience-A-Longitudinal-Study.pdf,2021,2020-2024,Route_A_Modern,success,success,success,success,1,1,1,1
